sales_date,customer_id,product_id,sold_qty,sales price
2020-07-08,Customer_58,Product_33,11,5.04
2020-07-08,Customer_19,Product_49,6,15.71
2020-07-08,Customer_19,Product_32,29,7.43
2020-07-08,Customer_19,Product_27,14,11.01
2020-07-08,Customer_19,Product_55,4,16.29
2020-07-08,Customer_69,Product_27,8,11.01
2020-07-08,Customer_69,Product_10,24,13.82
2020-07-08,Customer_34,Product_47,9,12.48
2020-07-08,Customer_34,Product_20,16,11.4
2020-07-08,Customer_53,Product_35,2,12
2020-07-08,Customer_59,Product_24,2,17.71
2020-07-08,Customer_59,Product_10,5,12.6
2020-07-08,Customer_59,Product_20,6,12.6
2020-07-08,Customer_77,Product_08,29,16.8
2020-07-08,Customer_77,Product_22,2,16.8
2020-07-08,Customer_13,Product_44,3,12.46
2020-07-08,Customer_48,Product_44,44,8.29
2020-07-08,Customer_48,Product_32,6,6.8
2020-07-08,Customer_33,Product_44,6,8.58
2020-07-08,Customer_33,Product_52,2,16.29
2020-07-08,Customer_45,Product_32,4,7.39
2020-07-08,Customer_45,Product_08,1,14.28
2020-07-08,Customer_54,Product_30,18,16.17
2020-07-08,Customer_54,Product_16,72,6.63
2020-07-08,Customer_55,Product_44,37,7.43
2020-07-08,Customer_46,Product_37,1,326.96
2020-07-08,Customer_28,Product_39,2,36.17
2020-07-08,Customer_31,Product_08,10,13.78
2020-07-08,Customer_31,Product_33,2,5.78
2020-07-09,Customer_80,Product_30,16,14.69
2020-07-09,Customer_80,Product_18,15,11.4
2020-07-09,Customer_80,Product_26,4,14.68
2020-07-09,Customer_62,Product_45,13,36.19
2020-07-09,Customer_62,Product_31,1,19.43
2020-07-09,Customer_62,Product_45,3,36.19
2020-07-09,Customer_62,Product_30,8,19.43
2020-07-09,Customer_62,Product_10,11,13.51
2020-07-09,Customer_62,Product_46,3,11.78
2020-07-09,Customer_62,Product_45,15,36.19
2020-07-09,Customer_62,Product_40,10,42.57
2020-07-09,Customer_62,Product_45,9,36.19
2020-07-09,Customer_62,Product_56,3,15.28
2020-07-09,Customer_62,Product_33,3,6.11
2020-07-09,Customer_62,Product_43,1,196.62
2020-07-09,Customer_62,Product_10,5,14.38
2020-07-09,Customer_11,Product_31,2,14.68
2020-07-09,Customer_11,Product_35,18,8.69
2020-07-09,Customer_11,Product_20,20,11.4
2020-07-09,Customer_61,Product_30,96,19.14
2020-07-09,Customer_61,Product_20,5,13.82
2020-07-09,Customer_61,Product_26,2,17.83
2020-07-09,Customer_61,Product_30,7,17.83
2020-07-09,Customer_61,Product_50,4,15.71
2020-07-09,Customer_61,Product_32,66,7.43
2020-07-09,Customer_07,Product_13,4,15.63
2020-07-09,Customer_07,Product_10,5,15.63
2020-07-09,Customer_56,Product_48,17,11.66
2020-07-09,Customer_52,Product_52,4,20.98
2020-07-09,Customer_85,Product_46,8,11.15
2020-07-09,Customer_85,Product_06,9,6.92
2020-07-09,Customer_24,Product_53,165,9.32
2020-07-09,Customer_24,Product_24,64,17.83
2020-07-09,Customer_24,Product_30,14,17.83
2020-07-09,Customer_24,Product_46,4,11.61
2020-07-09,Customer_81,Product_51,1,13.43
2020-07-09,Customer_81,Product_44,24,8.69
2020-07-09,Customer_81,Product_10,4,13.39
2020-07-09,Customer_81,Product_46,6,10.88
2020-07-09,Customer_81,Product_20,6,13.39
2020-07-09,Customer_81,Product_22,8,13.39
2020-07-09,Customer_81,Product_30,15,15.43
2020-07-09,Customer_81,Product_44,260,8
2020-07-09,Customer_81,Product_50,318,13.43
2020-07-09,Customer_81,Product_27,1,10.21
2020-07-09,Customer_81,Product_52,63,16.95
2020-07-09,Customer_71,Product_32,5,5.71
2020-07-09,Customer_47,Product_41,5,88.75
2020-07-09,Customer_68,Product_44,259,9.14
2020-07-09,Customer_06,Product_46,4,11.61
2020-07-09,Customer_06,Product_42,4,9.32
2020-07-09,Customer_64,Product_46,8,10.51
2020-07-09,Customer_64,Product_35,93,8.29
2020-07-09,Customer_20,Product_42,1,11.76
2020-07-09,Customer_04,Product_46,36,11.15
2020-07-09,Customer_75,Product_47,43,15.03
2020-07-09,Customer_75,Product_57,131,18.52
2020-07-09,Customer_75,Product_26,23,18.61
2020-07-09,Customer_75,Product_44,295,9.26
2020-07-09,Customer_75,Product_52,120,18.26
2020-07-09,Customer_82,Product_13,9,13.82
2020-07-09,Customer_82,Product_10,28,13.82
2020-07-09,Customer_82,Product_24,4,17.83
2020-07-09,Customer_82,Product_29,38,17.83
2020-07-09,Customer_82,Product_35,38,9.43
2020-07-09,Customer_82,Product_10,8,14.02
2020-07-09,Customer_16,Product_32,4,8.4
2020-07-09,Customer_70,Product_27,9,9.04
2020-07-09,Customer_67,Product_46,99,9.27
2020-07-09,Customer_67,Product_42,46,8.27
2020-07-09,Customer_67,Product_35,20,8.69
2020-07-09,Customer_02,Product_46,1,10.51
2020-07-09,Customer_02,Product_29,3,17.43
2020-07-09,Customer_50,Product_10,4,11.4
2020-07-09,Customer_49,Product_44,1200,8.29
2020-07-09,Customer_05,Product_30,58,18.34
2020-07-09,Customer_58,Product_43,4,99.56
2020-07-09,Customer_58,Product_39,60,46.23
2020-07-09,Customer_19,Product_50,8,15.71
2020-07-09,Customer_19,Product_47,23,15.71
2020-07-09,Customer_34,Product_35,31,8.69
2020-07-09,Customer_79,Product_35,12,10.6
2020-07-09,Customer_79,Product_40,2,53.86
2020-07-09,Customer_22,Product_30,34,17.71
2020-07-09,Customer_22,Product_35,8,10.3
2020-07-09,Customer_53,Product_52,2,20.77
2020-07-09,Customer_59,Product_10,3,12.6
2020-07-09,Customer_60,Product_06,43,6.51
2020-07-09,Customer_60,Product_32,130,6.63
2020-07-09,Customer_18,Product_24,3,15.01
2020-07-09,Customer_77,Product_40,12,53.86
2020-07-09,Customer_48,Product_27,7,11.11
2020-07-09,Customer_48,Product_30,42,17.71
2020-07-09,Customer_08,Product_48,1,16.57
2020-07-09,Customer_08,Product_30,16,22.24
2020-07-09,Customer_08,Product_39,66,33.91
2020-07-09,Customer_33,Product_39,8,33.91
2020-07-09,Customer_45,Product_35,3,10.57
2020-07-09,Customer_35,Product_35,18,10.8
2020-07-09,Customer_35,Product_39,4,33.91
2020-07-09,Customer_35,Product_52,120,19.35
2020-07-09,Customer_54,Product_30,96,16.17
2020-07-09,Customer_55,Product_48,42,12.74
2020-07-09,Customer_55,Product_30,89,16.17
2020-07-09,Customer_29,Product_43,1,198.85
2020-07-09,Customer_46,Product_08,2,14.28
2020-07-09,Customer_46,Product_37,1,228.57
2020-07-09,Customer_25,Product_46,2,11.15
2020-07-09,Customer_63,Product_13,3,12.11
2020-07-10,Customer_80,Product_13,36,11.37
2020-07-10,Customer_80,Product_22,1944,11.37
2020-07-10,Customer_80,Product_49,4,12.48
2020-07-10,Customer_62,Product_29,3,19.43
2020-07-10,Customer_62,Product_41,2,82.86
2020-07-10,Customer_62,Product_24,2,19.43
2020-07-10,Customer_62,Product_41,1,82.86
2020-07-10,Customer_62,Product_20,2,13.51
2020-07-10,Customer_62,Product_13,19,13.51
2020-07-10,Customer_62,Product_22,3,13.51
2020-07-10,Customer_62,Product_13,11,13.51
2020-07-10,Customer_62,Product_16,16,10.46
2020-07-10,Customer_62,Product_46,1,11.78
2020-07-10,Customer_11,Product_27,17,9.59
2020-07-10,Customer_11,Product_48,6,12.48
2020-07-10,Customer_11,Product_49,2,12.48
2020-07-10,Customer_61,Product_10,4,16.8
2020-07-10,Customer_61,Product_46,3,11.6
2020-07-10,Customer_61,Product_22,25,14.02
2020-07-10,Customer_61,Product_46,31,11.97
2020-07-10,Customer_61,Product_47,10,15.54
2020-07-10,Customer_61,Product_07,48,7.26
2020-07-10,Customer_07,Product_44,40,10.79
2020-07-10,Customer_07,Product_10,5,15.63
2020-07-10,Customer_07,Product_22,147,15.63
2020-07-10,Customer_07,Product_27,5,13.08
2020-07-10,Customer_07,Product_13,2,15.63
2020-07-10,Customer_07,Product_13,7,15.63
2020-07-10,Customer_56,Product_52,45,13.26
2020-07-10,Customer_56,Product_48,53,12.74
2020-07-10,Customer_56,Product_10,27,11.31
2020-07-10,Customer_56,Product_48,93,11.66
2020-07-10,Customer_85,Product_08,4,12.6
2020-07-10,Customer_85,Product_39,23,36.17
2020-07-10,Customer_85,Product_52,55,15.37
2020-07-10,Customer_24,Product_27,19,11.01
2020-07-10,Customer_24,Product_44,70,9.31
2020-07-10,Customer_24,Product_33,23,6.46
2020-07-10,Customer_24,Product_20,12,13.85
2020-07-10,Customer_81,Product_50,4,13.43
2020-07-10,Customer_81,Product_49,12,13.43
2020-07-10,Customer_81,Product_10,51,13.39
2020-07-10,Customer_81,Product_22,36,13.39
2020-07-10,Customer_81,Product_51,4,13.65
2020-07-10,Customer_81,Product_35,13,9
2020-07-10,Customer_81,Product_44,32,8.69
2020-07-10,Customer_81,Product_22,69,13.39
2020-07-10,Customer_81,Product_46,72,10.88
2020-07-10,Customer_81,Product_44,30,8
2020-07-10,Customer_81,Product_22,76,13.39
2020-07-10,Customer_81,Product_30,91,15.43
2020-07-10,Customer_81,Product_10,4,13.39
2020-07-10,Customer_81,Product_46,13,10.88
2020-07-10,Customer_81,Product_32,18,6.31
2020-07-10,Customer_81,Product_26,10,15.43
2020-07-10,Customer_81,Product_13,8,13.39
2020-07-10,Customer_81,Product_10,2,13.39
2020-07-10,Customer_71,Product_22,18,11.14
2020-07-10,Customer_71,Product_27,19,9.1
2020-07-10,Customer_71,Product_52,14,13.94
2020-07-10,Customer_71,Product_48,19,12.34
2020-07-10,Customer_47,Product_43,1,159.09
2020-07-10,Customer_47,Product_30,2,22.24
2020-07-10,Customer_47,Product_39,5,33.91
2020-07-10,Customer_47,Product_06,9,7.09
2020-07-10,Customer_68,Product_52,144,18
2020-07-10,Customer_68,Product_52,384,18
2020-07-10,Customer_68,Product_44,62,9.14
2020-07-10,Customer_68,Product_49,12,16.51
2020-07-10,Customer_06,Product_31,15,17.83
2020-07-10,Customer_06,Product_49,19,15.71
2020-07-10,Customer_06,Product_47,5,15.71
2020-07-10,Customer_64,Product_24,3,14
2020-07-10,Customer_04,Product_57,7,17.96
2020-07-10,Customer_75,Product_32,142,6.54
2020-07-10,Customer_75,Product_47,96,15
2020-07-10,Customer_75,Product_29,128,20.33
2020-07-10,Customer_82,Product_49,4,15.71
2020-07-10,Customer_82,Product_50,13,15.71
2020-07-10,Customer_82,Product_30,40,17.83
2020-07-10,Customer_82,Product_31,31,17.83
2020-07-10,Customer_82,Product_35,31,9.43
2020-07-10,Customer_82,Product_22,41,13.82
2020-07-10,Customer_82,Product_07,389,7.42
2020-07-10,Customer_67,Product_06,29,6.07
2020-07-10,Customer_02,Product_24,1,15.66
2020-07-10,Customer_02,Product_47,2,14
2020-07-10,Customer_02,Product_27,9,10.29
2020-07-10,Customer_49,Product_48,9,14.7
2020-07-10,Customer_05,Product_49,840,11.94
2020-07-10,Customer_58,Product_35,47,9.08
2020-07-10,Customer_19,Product_44,39,9.14
2020-07-10,Customer_19,Product_49,39,15.71
2020-07-10,Customer_19,Product_10,7,14.02
2020-07-10,Customer_69,Product_29,19,17.83
2020-07-10,Customer_22,Product_48,26,14.87
2020-07-10,Customer_59,Product_39,12,46.23
2020-07-10,Customer_60,Product_20,648,12.11
2020-07-10,Customer_77,Product_10,2,16.8
2020-07-10,Customer_48,Product_20,62,12.6
2020-07-10,Customer_48,Product_35,33,10.3
2020-07-10,Customer_48,Product_10,23,12.6
2020-07-10,Customer_17,Product_40,7,43.09
2020-07-10,Customer_08,Product_32,110,7.39
2020-07-10,Customer_08,Product_39,8,33.91
2020-07-10,Customer_33,Product_45,2,38.8
2020-07-10,Customer_35,Product_39,5,33.91
2020-07-10,Customer_09,Product_37,1,326.96
2020-07-10,Customer_54,Product_44,74,7.43
2020-07-10,Customer_54,Product_48,53,11.66
2020-07-10,Customer_54,Product_16,1296,6.63
2020-07-10,Customer_55,Product_14,108,6.63
2020-07-10,Customer_21,Product_45,1,38.8
2020-07-10,Customer_32,Product_32,1,7.39
2020-07-10,Customer_32,Product_45,25,38.8
2020-07-10,Customer_66,Product_40,1,53.86
2020-07-10,Customer_29,Product_45,2,38.8
2020-07-10,Customer_46,Product_52,4,19.19
2020-07-10,Customer_39,Product_33,44,5.26
2020-07-11,Customer_80,Product_26,3,14.68
2020-07-11,Customer_62,Product_40,2,42.57
2020-07-11,Customer_62,Product_24,3,19.43
2020-07-11,Customer_62,Product_37,1,323.29
2020-07-11,Customer_62,Product_29,2,19.43
2020-07-11,Customer_62,Product_30,1,19.43
2020-07-11,Customer_62,Product_13,1,13.51
2020-07-11,Customer_62,Product_35,17,7.07
2020-07-11,Customer_62,Product_37,1,323.3
2020-07-11,Customer_62,Product_43,1,167.08
2020-07-11,Customer_62,Product_54,2,18.4
2020-07-11,Customer_62,Product_22,3,14.38
2020-07-11,Customer_11,Product_18,4,11.4
2020-07-11,Customer_61,Product_50,3,16.26
2020-07-11,Customer_61,Product_29,8,17.83
2020-07-11,Customer_61,Product_51,5,15.71
2020-07-11,Customer_61,Product_30,16,17.83
2020-07-11,Customer_61,Product_27,11,11.01
2020-07-11,Customer_61,Product_52,6,17.46
2020-07-11,Customer_61,Product_10,2,13.85
2020-07-11,Customer_07,Product_49,4,18.72
2020-07-11,Customer_07,Product_14,684,10.85
2020-07-11,Customer_07,Product_35,3,10.05
2020-07-11,Customer_07,Product_10,20,15.63
2020-07-11,Customer_07,Product_42,4,13.55
2020-07-11,Customer_07,Product_47,4,18.74
2020-07-11,Customer_07,Product_13,7,15.63
2020-07-11,Customer_56,Product_30,27,16.17
2020-07-11,Customer_56,Product_22,45,11.31
2020-07-11,Customer_85,Product_48,92,14.81
2020-07-11,Customer_85,Product_43,6,117.52
2020-07-11,Customer_24,Product_22,14,14
2020-07-11,Customer_24,Product_52,40,17.46
2020-07-11,Customer_81,Product_30,182,15.43
2020-07-11,Customer_81,Product_44,38,8.69
2020-07-11,Customer_81,Product_30,305,15.43
2020-07-11,Customer_81,Product_27,6,10.21
2020-07-11,Customer_81,Product_31,21,15.43
2020-07-11,Customer_81,Product_29,68,15.43
2020-07-11,Customer_81,Product_24,3,15.43
2020-07-11,Customer_81,Product_30,97,15.43
2020-07-11,Customer_81,Product_20,5,13.39
2020-07-11,Customer_81,Product_31,17,15.43
2020-07-11,Customer_81,Product_35,6,9
2020-07-11,Customer_81,Product_29,39,15.43
2020-07-11,Customer_71,Product_48,13,12.34
2020-07-11,Customer_71,Product_10,14,11.14
2020-07-11,Customer_68,Product_48,20,16.51
2020-07-11,Customer_68,Product_48,83,16.51
2020-07-11,Customer_68,Product_48,116,16.51
2020-07-11,Customer_68,Product_49,12,16.51
2020-07-11,Customer_68,Product_52,384,18
2020-07-11,Customer_06,Product_49,14,15.71
2020-07-11,Customer_06,Product_30,8,17.83
2020-07-11,Customer_20,Product_48,3,14.87
2020-07-11,Customer_20,Product_13,2,12.6
2020-07-11,Customer_75,Product_44,33,9.26
2020-07-11,Customer_75,Product_22,324,14.44
2020-07-11,Customer_82,Product_49,4,16.26
2020-07-11,Customer_82,Product_33,51,6.46
2020-07-11,Customer_82,Product_06,6,7.42
2020-07-11,Customer_67,Product_26,21,14.68
2020-07-11,Customer_67,Product_18,19,11.4
2020-07-11,Customer_42,Product_13,4,10.8
2020-07-11,Customer_49,Product_24,6,17.71
2020-07-11,Customer_49,Product_24,1,17.71
2020-07-11,Customer_49,Product_52,9,15.37
2020-07-11,Customer_49,Product_13,2,12.6
2020-07-11,Customer_05,Product_30,64,17.89
2020-07-11,Customer_69,Product_35,6,10.05
2020-07-11,Customer_69,Product_24,2,17.83
2020-07-11,Customer_78,Product_48,19,18.67
2020-07-11,Customer_79,Product_45,1,38.8
2020-07-11,Customer_22,Product_22,6,12.6
2020-07-11,Customer_53,Product_45,2,36
2020-07-11,Customer_53,Product_40,240,27.26
2020-07-11,Customer_59,Product_47,2,14.69
2020-07-11,Customer_59,Product_52,16,15.37
2020-07-11,Customer_13,Product_22,1,16.8
2020-07-11,Customer_48,Product_29,3,15.94
2020-07-11,Customer_08,Product_43,2,198.85
2020-07-11,Customer_08,Product_37,1,294.27
2020-07-11,Customer_33,Product_40,5,42.01
2020-07-11,Customer_33,Product_33,1,6.05
2020-07-11,Customer_33,Product_52,3,17.25
2020-07-11,Customer_35,Product_48,1,18.67
2020-07-11,Customer_35,Product_22,1,14.28
2020-07-11,Customer_54,Product_30,524,16.17
2020-07-11,Customer_54,Product_52,154,13.26
2020-07-11,Customer_21,Product_39,240,36.17
2020-07-11,Customer_73,Product_30,2,22.24
2020-07-11,Customer_66,Product_43,1,113.61
2020-07-11,Customer_28,Product_37,1,326.96
2020-07-11,Customer_28,Product_25,1,185.12
2020-07-11,Customer_31,Product_43,1,198.85
2020-07-11,Customer_39,Product_27,40,9.03
2020-07-11,Customer_39,Product_10,2,10.8
2020-07-11,Customer_83,Product_44,25,7.71
2020-07-11,Customer_83,Product_13,2,10.8
2020-07-12,Customer_80,Product_10,14,11.4
2020-07-12,Customer_80,Product_50,5,12.48
2020-07-12,Customer_62,Product_22,4,13.51
2020-07-12,Customer_62,Product_42,6,11.78
2020-07-12,Customer_62,Product_31,3,19.43
2020-07-12,Customer_62,Product_43,1,167.08
2020-07-12,Customer_62,Product_44,150,9.59
2020-07-12,Customer_62,Product_54,1,18.8
2020-07-12,Customer_62,Product_31,7,19.43
2020-07-12,Customer_62,Product_48,18,15.87
2020-07-12,Customer_62,Product_49,1,15.87
2020-07-12,Customer_62,Product_20,5,13.51
2020-07-12,Customer_62,Product_29,2,20.43
2020-07-12,Customer_62,Product_54,1,18.4
2020-07-12,Customer_62,Product_40,8,42.57
2020-07-12,Customer_11,Product_30,40,14.68
2020-07-12,Customer_11,Product_33,9,5.52
2020-07-12,Customer_11,Product_49,1,12.48
2020-07-12,Customer_61,Product_35,7,10.05
2020-07-12,Customer_61,Product_06,10,7.42
2020-07-12,Customer_61,Product_35,8,10.05
2020-07-12,Customer_61,Product_08,3,14.02
2020-07-12,Customer_61,Product_13,2,14.02
2020-07-12,Customer_61,Product_10,16,14.02
2020-07-12,Customer_61,Product_48,16,15.71
2020-07-12,Customer_61,Product_52,7,17.46
2020-07-12,Customer_61,Product_16,12,11.43
2020-07-12,Customer_61,Product_06,5,7.25
2020-07-12,Customer_61,Product_07,29,7.26
2020-07-12,Customer_07,Product_52,3,20.46
2020-07-12,Customer_07,Product_27,8,13.08
2020-07-12,Customer_07,Product_53,10,13.54
2020-07-12,Customer_07,Product_30,3,18.17
2020-07-12,Customer_56,Product_48,34,12.74
2020-07-12,Customer_52,Product_25,1,185.12
2020-07-12,Customer_85,Product_22,4,12.6
2020-07-12,Customer_24,Product_42,55,9.31
2020-07-12,Customer_24,Product_18,8,14.02
2020-07-12,Customer_81,Product_50,2,13.43
2020-07-12,Customer_81,Product_48,4,13.43
2020-07-12,Customer_81,Product_29,40,15.43
2020-07-12,Customer_81,Product_27,3,10.21
2020-07-12,Customer_81,Product_10,10,13.39
2020-07-12,Customer_81,Product_35,7,9
2020-07-12,Customer_81,Product_24,1,15.43
2020-07-12,Customer_81,Product_54,1,18.44
2020-07-12,Customer_81,Product_51,8,13.42
2020-07-12,Customer_81,Product_13,4,13.39
2020-07-12,Customer_81,Product_29,80,15.43
2020-07-12,Customer_81,Product_22,106,13.39
2020-07-12,Customer_81,Product_49,19,11.86
2020-07-12,Customer_81,Product_27,1,10.21
2020-07-12,Customer_81,Product_22,10,13.39
2020-07-12,Customer_71,Product_06,25,5.77
2020-07-12,Customer_47,Product_52,192,17.09
2020-07-12,Customer_47,Product_07,4,7.09
2020-07-12,Customer_68,Product_48,55,16.51
2020-07-12,Customer_68,Product_52,461,18
2020-07-12,Customer_68,Product_52,61,18
2020-07-12,Customer_06,Product_33,216,6.46
2020-07-12,Customer_06,Product_06,22,7.42
2020-07-12,Customer_64,Product_42,6,7.71
2020-07-12,Customer_20,Product_30,4,17.71
2020-07-12,Customer_75,Product_31,15,20.23
2020-07-12,Customer_75,Product_44,38,9.26
2020-07-12,Customer_75,Product_52,83,18.26
2020-07-12,Customer_75,Product_22,118,14.44
2020-07-12,Customer_75,Product_10,61,14.44
2020-07-12,Customer_75,Product_31,13,20.23
2020-07-12,Customer_75,Product_24,32,20.33
2020-07-12,Customer_75,Product_52,275,17.04
2020-07-12,Customer_86,Product_35,3,9.98
2020-07-12,Customer_82,Product_52,26,17.46
2020-07-12,Customer_82,Product_27,15,11.01
2020-07-12,Customer_82,Product_52,33,17.46
2020-07-12,Customer_70,Product_35,20,8.21
2020-07-12,Customer_67,Product_27,31,9.59
2020-07-12,Customer_42,Product_44,62,7.71
2020-07-12,Customer_51,Product_43,2,198.85
2020-07-12,Customer_02,Product_53,3,7.71
2020-07-12,Customer_02,Product_22,2,10.8
2020-07-12,Customer_50,Product_30,5,14.68
2020-07-12,Customer_49,Product_06,3,6.92
2020-07-12,Customer_58,Product_43,22,99.56
2020-07-12,Customer_58,Product_25,2,160.89
2020-07-12,Customer_19,Product_24,7,17.83
2020-07-12,Customer_19,Product_47,2,15.71
2020-07-12,Customer_69,Product_44,23,10.28
2020-07-12,Customer_34,Product_30,13,14.68
2020-07-12,Customer_78,Product_35,9,10.8
2020-07-12,Customer_79,Product_30,2,23.66
2020-07-12,Customer_59,Product_51,1,14.69
2020-07-12,Customer_59,Product_48,6,14.68
2020-07-12,Customer_59,Product_32,6,6.8
2020-07-12,Customer_77,Product_37,1,326.96
2020-07-12,Customer_13,Product_45,2,38.8
2020-07-12,Customer_08,Product_22,3,14.28
2020-07-12,Customer_08,Product_45,3,38.8
2020-07-12,Customer_08,Product_41,1,88.75
2020-07-12,Customer_33,Product_39,35,33.91
2020-07-12,Customer_33,Product_25,1,185.11
2020-07-12,Customer_35,Product_52,3,19.35
2020-07-12,Customer_35,Product_41,1,83.82
2020-07-12,Customer_09,Product_52,43,18.57
2020-07-12,Customer_54,Product_22,77,11.31
2020-07-12,Customer_54,Product_52,14400,13.26
2020-07-12,Customer_55,Product_44,24,7.43
2020-07-12,Customer_55,Product_22,20,11.31
2020-07-12,Customer_21,Product_43,2,198.85
2020-07-12,Customer_73,Product_40,2,42.01
2020-07-12,Customer_73,Product_52,3,19.35
2020-07-12,Customer_73,Product_35,16,10.8
2020-07-12,Customer_73,Product_40,5,42.01
2020-07-12,Customer_32,Product_32,1,7.39
2020-07-12,Customer_32,Product_10,2,14.28
2020-07-12,Customer_46,Product_45,4,38.8
2020-07-12,Customer_83,Product_35,3,8.23
2020-07-13,Customer_80,Product_48,14,12.48
2020-07-13,Customer_80,Product_32,3,5.94
2020-07-13,Customer_80,Product_56,2,12.48
2020-07-13,Customer_80,Product_42,50,8.27
2020-07-13,Customer_80,Product_16,20,8.46
2020-07-13,Customer_80,Product_48,24,12.48
2020-07-13,Customer_80,Product_42,2,8.27
2020-07-13,Customer_62,Product_29,4,19.43
2020-07-13,Customer_62,Product_43,1,167.08
2020-07-13,Customer_62,Product_40,10,42.57
2020-07-13,Customer_62,Product_56,1,14.86
2020-07-13,Customer_62,Product_35,6,8.77
2020-07-13,Customer_62,Product_41,1,82.86
2020-07-13,Customer_62,Product_30,2,19.43
2020-07-13,Customer_62,Product_24,2,19.43
2020-07-13,Customer_62,Product_26,3,19.43
2020-07-13,Customer_62,Product_27,2,12.06
2020-07-13,Customer_62,Product_22,7,13.51
2020-07-13,Customer_62,Product_30,2,20.43
2020-07-13,Customer_62,Product_49,28,15.87
2020-07-13,Customer_62,Product_40,6,42.57
2020-07-13,Customer_62,Product_35,138,8.74
2020-07-13,Customer_62,Product_30,11,20.43
2020-07-13,Customer_62,Product_40,3,42.57
2020-07-13,Customer_11,Product_30,12,14.68
2020-07-13,Customer_11,Product_27,6,9.59
2020-07-13,Customer_11,Product_52,24,14.12
2020-07-13,Customer_11,Product_20,3,11.4
2020-07-13,Customer_11,Product_48,10,12.48
2020-07-13,Customer_11,Product_46,8,9.27
2020-07-13,Customer_11,Product_10,3,11.4
2020-07-13,Customer_11,Product_22,5,11.4
2020-07-13,Customer_11,Product_22,2,11.4
2020-07-13,Customer_61,Product_51,18,15.71
2020-07-13,Customer_61,Product_48,24,15.71
2020-07-13,Customer_61,Product_30,14,17.83
2020-07-13,Customer_61,Product_30,64,19.43
2020-07-13,Customer_61,Product_31,15,19.43
2020-07-13,Customer_61,Product_26,6,20.97
2020-07-13,Customer_61,Product_10,9,13.83
2020-07-13,Customer_07,Product_46,1,12.6
2020-07-13,Customer_07,Product_30,1,18.17
2020-07-13,Customer_07,Product_22,10,15.63
2020-07-13,Customer_07,Product_49,3,18.72
2020-07-13,Customer_07,Product_52,14,21.92
2020-07-13,Customer_07,Product_29,42,18.17
2020-07-13,Customer_07,Product_47,12,19.28
2020-07-13,Customer_07,Product_49,6,18.72
2020-07-13,Customer_56,Product_16,14,6.63
2020-07-13,Customer_85,Product_27,7,11.11
2020-07-13,Customer_85,Product_39,4,36.17
2020-07-13,Customer_85,Product_43,8,117.52
2020-07-13,Customer_24,Product_33,23,6.46
2020-07-13,Customer_24,Product_24,2,17.83
2020-07-13,Customer_24,Product_10,162,13.85
2020-07-13,Customer_24,Product_48,12,15.71
2020-07-13,Customer_24,Product_22,16,13.83
2020-07-13,Customer_81,Product_32,14,6.31
2020-07-13,Customer_81,Product_20,6,13.39
2020-07-13,Customer_81,Product_46,5,10.88
2020-07-13,Customer_81,Product_29,150,15.43
2020-07-13,Customer_81,Product_48,15,13.42
2020-07-13,Customer_81,Product_31,8,15.43
2020-07-13,Customer_81,Product_10,96,13.39
2020-07-13,Customer_81,Product_44,89,8
2020-07-13,Customer_81,Product_46,5,10.88
2020-07-13,Customer_81,Product_32,13,6.31
2020-07-13,Customer_81,Product_48,26,11.86
2020-07-13,Customer_81,Product_52,195,16.95
2020-07-13,Customer_81,Product_52,42,16.95
2020-07-13,Customer_81,Product_30,5016,15.43
2020-07-13,Customer_71,Product_44,26,7.66
2020-07-13,Customer_47,Product_43,1,198.85
2020-07-13,Customer_68,Product_52,75,18
2020-07-13,Customer_06,Product_46,4,11.61
2020-07-13,Customer_06,Product_27,192,11.01
2020-07-13,Customer_06,Product_48,14,15.71
2020-07-13,Customer_06,Product_31,3,19.43
2020-07-13,Customer_64,Product_47,10,11.94
2020-07-13,Customer_20,Product_46,320,11.15
2020-07-13,Customer_75,Product_22,52,16.01
2020-07-13,Customer_75,Product_22,54,14.44
2020-07-13,Customer_75,Product_27,53,12.08
2020-07-13,Customer_75,Product_35,16,10.31
2020-07-13,Customer_82,Product_27,44,11.01
2020-07-13,Customer_82,Product_13,20,14
2020-07-13,Customer_70,Product_46,24,8.77
2020-07-13,Customer_67,Product_13,216,11.4
2020-07-13,Customer_51,Product_39,8,36.17
2020-07-13,Customer_02,Product_31,4,15.66
2020-07-13,Customer_49,Product_27,64,11.11
2020-07-13,Customer_49,Product_49,1,14.7
2020-07-13,Customer_58,Product_44,6,10.34
2020-07-13,Customer_58,Product_10,8,14.11
2020-07-13,Customer_58,Product_33,75,5.04
2020-07-13,Customer_19,Product_06,32,7.42
2020-07-13,Customer_27,Product_52,42,18.06
2020-07-13,Customer_69,Product_49,14,15.71
2020-07-13,Customer_69,Product_32,7,7.43
2020-07-13,Customer_34,Product_48,165,12.48
2020-07-13,Customer_34,Product_10,27,11.4
2020-07-13,Customer_34,Product_46,53,9.27
2020-07-13,Customer_79,Product_32,2,7.01
2020-07-13,Customer_60,Product_30,65,15.68
2020-07-13,Customer_60,Product_27,18,10.29
2020-07-13,Customer_60,Product_47,39,14
2020-07-13,Customer_77,Product_16,2,12.46
2020-07-13,Customer_48,Product_29,4,17.71
2020-07-13,Customer_08,Product_32,12,7.39
2020-07-13,Customer_33,Product_44,5,9.22
